Loan_Identifier,Monthly_Reporting_Period,Channel,Seller_Name,Servicer_Name,Original_Interest_Rate,Current_Interest_Rate,Original_UPB,Current_Actual_UPB,Original_Loan_Term,Loan_Age,Remaining_Months_to_Legal_Maturity,Remaining_Months_to_Maturity,Original_Loan_to_Value_Ratio_LTV,Original_Combined_Loan_to_Value_Ratio_CLTV,Number_of_Borrowers,Debt_To_Income_DTI,Borrower_Credit_Score_at_Origination,Co_Borrower_Credit_Score_at_Origination,First_Time_Home_Buyer_Indicator,Loan_Purpose,Property_Type,Number_of_Units,Occupancy_Status,Property_State,Metropolitan_Statistical_Area_MSA,Zip_Code_Short,Mortgage_Insurance_Percentage,Amortization_Type,Prepayment_Penalty_Indicator,Interest_Only_Loan_Indicator,Current_Loan_Delinquency_Status,Loan_Payment_History,Modification_Flag,Zero_Balance_Code,UPB_at_the_Time_of_Removal,Total_Principal_Current,Foreclosure_Costs,Property_Preservation_and_Repair_Costs,Asset_Recovery_Costs,Miscellaneous_Holding_Expenses_and_Credits,Associated_Taxes_for_Holding_Property,Net_Sales_Proceeds,Credit_Enhancement_Proceeds,Repurchase_Make_Whole_Proceeds,Other_Foreclosure_Proceeds,Modification_Related_Non_Interest_Bearing_UPB,Principal_Forgiveness_Amount,Mortgage_Insurance_Type,Servicing_Activity_Indicator,Special_Eligibility_Program,Foreclosure_Principal_Write_off_Amount,Relocation_Mortgage_Indicator,Property_Valuation_Method,High_Balance_Loan_Indicator,Borrower_Assistance_Plan,High_Loan_to_Value_HLTV_Refinance_Option_Indicator,Repurchase_Make_Whole_Proceeds_Flag,Alternative_Delinquency_Resolution,Alternative_Delinquency_Resolution_Count,Total_Deferral_Amount,Payment_Deferral_Modification_Event_Indicator,From_File,From_File_Numeric
124874119275,2000-03-01 00:00:00,R,Other,,8.25,8.25,194000.0,0.0,360.0,1.0,359.0,359.0,95.0,,2.0,20.0,681.0,749.0,True,P,SF,1.0,P,CA,40900,956.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
124971231083,2002-03-01 00:00:00,B,"Bank Of America, N.A.","Bank Of America, N.A.",7.875,7.875,110000.0,107411.06,360.0,26.0,334.0,330.0,70.0,,1.0,17.0,614.0,,True,P,SF,1.0,P,TX,26420,770.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125045779602,2000-03-01 00:00:00,C,Netbank Funding Services,,8.125,8.125,194000.0,0.0,360.0,2.0,358.0,357.0,80.0,,2.0,61.0,750.0,736.0,False,R,SF,1.0,P,MN,33460,553.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125147009061,2001-11-01 00:00:00,R,"Gmac Mortgage, Llc",,7.875,7.875,46000.0,42764.51,360.0,21.0,339.0,289.0,80.0,,1.0,44.0,734.0,,False,P,CO,1.0,P,MA,14460,23.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125251877539,2001-09-01 00:00:00,R,"Citimortgage, Inc.",,8.25,8.25,80000.0,78590.62,360.0,21.0,339.0,339.0,97.0,,1.0,38.0,684.0,,False,P,SF,1.0,P,ID,17660,838.0,18.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125353555001,2000-07-01 00:00:00,R,First Tennessee Bank National Association,,8.0,8.0,74000.0,0.0,360.0,5.0,355.0,355.0,90.0,,1.0,20.0,700.0,,False,P,SF,1.0,S,FL,23540,326.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125457726967,2000-09-01 00:00:00,C,"Citimortgage, Inc.",,7.875,7.875,51000.0,50123.81,360.0,8.0,352.0,337.0,65.0,,2.0,29.0,,787.0,False,P,SF,1.0,P,VA,40060,230.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125545209789,2003-03-01 00:00:00,B,Other,"Jpmorgan Chase Bank, National Association",7.875,7.875,120000.0,112951.08,360.0,38.0,322.0,292.0,80.0,,2.0,53.0,658.0,678.0,False,C,SF,1.0,P,OH,17140,452.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125646388013,2000-10-01 00:00:00,C,Netbank Funding Services,,8.625,8.625,122000.0,121908.7,360.0,6.0,354.0,354.0,80.0,,2.0,40.0,681.0,702.0,True,P,SF,1.0,P,TX,26420,774.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125706914880,2000-04-01 00:00:00,R,Other,,8.0,8.0,146000.0,0.0,180.0,1.0,179.0,180.0,80.0,,2.0,20.0,651.0,668.0,False,R,SF,1.0,P,MS,0,397.0,,FRM,False,,01,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125803288933,2000-06-01 00:00:00,R,Regions Bank,,7.75,7.75,170000.0,0.0,360.0,4.0,356.0,354.0,80.0,,2.0,51.0,748.0,747.0,False,P,SF,1.0,S,AL,0,365.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125903259991,2004-03-01 00:00:00,C,"Bank Of America, N.A.","Bank Of America, N.A.",8.125,8.125,85000.0,79810.65,360.0,50.0,310.0,292.0,95.0,,1.0,28.0,792.0,,True,P,SF,1.0,P,CA,31100,910.0,25.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
125987963484,2000-06-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,7.875,7.875,134000.0,0.0,360.0,3.0,357.0,357.0,95.0,,2.0,44.0,765.0,,False,P,SF,1.0,P,NE,30700,685.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
126111071958,2001-02-01 00:00:00,R,"Flagstar Bank, Fsb",,8.25,8.25,43000.0,42391.05,360.0,14.0,346.0,346.0,80.0,,1.0,22.0,709.0,,False,P,SF,1.0,P,OH,18140,432.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
126218785695,2003-04-01 00:00:00,B,"Jpmorgan Chase Bank, National Association","Jpmorgan Chase Bank, National Association",8.5,8.5,78000.0,75305.39,360.0,38.0,322.0,320.0,97.0,,1.0,24.0,659.0,,False,P,SF,1.0,P,FL,45300,335.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
126376680759,2001-08-01 00:00:00,C,Amtrust Bank,,7.625,7.625,163000.0,161133.47,360.0,18.0,342.0,342.0,80.0,,2.0,25.0,637.0,627.0,False,P,SF,1.0,P,OH,18140,430.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
126450721282,2000-11-01 00:00:00,B,"Jpmorgan Chase Bank, National Association",,8.625,8.625,154000.0,153005.21,360.0,8.0,352.0,352.0,75.0,,1.0,27.0,669.0,,False,P,SF,1.0,P,SC,0,294.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
126526023477,2002-09-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",8.25,8.25,122000.0,115236.43,360.0,33.0,327.0,295.0,95.0,,1.0,38.0,684.0,,True,P,SF,1.0,P,NJ,35620,75.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
126648540812,2010-04-01 00:00:00,B,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.625,7.625,39000.0,16438.75,180.0,123.0,57.0,54.0,69.0,,1.0,14.0,617.0,,False,R,CO,1.0,P,GA,12060,300.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
126781655948,2001-08-01 00:00:00,R,Other,,7.875,7.875,132000.0,130065.34,360.0,20.0,340.0,340.0,80.0,,2.0,32.0,675.0,669.0,False,P,SF,1.0,P,FL,36740,327.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
126934541042,2004-08-01 00:00:00,R,Other,,8.25,,102000.0,0.0,180.0,,,,75.0,,2.0,48.0,667.0,618.0,False,C,SF,2.0,P,RI,39300,28.0,,FRM,False,,XX,,,1.0,83638.32,,,,,,,,,,,,,,,7,,False,,False,,False,False,,,,7,2000Q1,2000.0
127008308317,2002-09-01 00:00:00,R,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",8.125,8.125,240000.0,241884.61,360.0,32.0,329.0,,95.0,,2.0,43.0,661.0,661.0,False,R,SF,1.0,P,TX,19100,762.0,30.0,FRM,False,,00,,True,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
127140472597,2000-05-01 00:00:00,B,Other,,8.625,8.625,122000.0,0.0,360.0,4.0,356.0,355.0,95.0,,1.0,31.0,717.0,,False,P,SF,1.0,P,MI,0,488.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
127220687295,2006-08-01 00:00:00,B,Other,"Jpmorgan Chase Bank, National Association",9.0,9.0,45000.0,41109.31,360.0,77.0,283.0,259.0,80.0,,1.0,38.0,662.0,,False,C,MH,1.0,P,SC,0,294.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
127275938577,2011-08-01 00:00:00,B,Other,"Jpmorgan Chase Bank, Na",7.5,7.5,54000.0,38679.49,360.0,138.0,222.0,165.0,72.0,,1.0,40.0,706.0,,False,C,SF,1.0,P,IN,11300,460.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
127375489492,2000-07-01 00:00:00,C,"Bank Of America, N.A.",,7.875,7.875,145000.0,0.0,360.0,5.0,355.0,354.0,75.0,,2.0,22.0,748.0,770.0,False,R,SF,1.0,P,MI,24340,493.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
127464072607,2005-04-01 00:00:00,R,Other,"Jpmorgan Chase Bank, National Association",7.875,7.875,70000.0,22692.06,180.0,62.0,118.0,39.0,88.0,,2.0,55.0,729.0,729.0,False,P,SF,1.0,S,NH,0,38.0,12.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
127554009451,2014-09-01 00:00:00,R,"Wells Fargo Bank, N.A.",Other,7.875,7.875,69000.0,53228.88,360.0,177.0,183.0,182.0,90.0,,1.0,33.0,737.0,,True,P,SF,1.0,P,TX,19100,760.0,25.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
127668346310,2000-09-01 00:00:00,R,Other,,7.625,7.625,240000.0,238039.57,360.0,9.0,351.0,349.0,67.0,,2.0,47.0,697.0,705.0,False,P,SF,1.0,P,CA,41860,945.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
127791803835,2001-04-01 00:00:00,C,Other,,8.625,8.625,60000.0,59519.15,360.0,13.0,347.0,347.0,75.0,,1.0,25.0,758.0,,False,P,SF,1.0,P,IA,0,510.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
127897247987,2013-04-01 00:00:00,B,Other,Other,8.0,8.0,75000.0,58083.78,360.0,160.0,200.0,184.0,33.0,,1.0,21.0,626.0,,False,P,SF,1.0,P,NY,35620,110.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
127996831897,2000-02-01 00:00:00,B,"Jpmorgan Chase Bank, National Association",,8.125,8.125,158000.0,0.0,360.0,1.0,359.0,359.0,80.0,,1.0,32.0,789.0,,True,P,SF,1.0,P,MI,19820,483.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
128081555164,2012-08-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.875,7.875,116000.0,94235.64,360.0,151.0,209.0,203.0,89.0,,2.0,23.0,545.0,557.0,False,R,SF,1.0,P,AR,27860,724.0,25.0,FRM,False,False,01,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
128183015291,2000-06-01 00:00:00,B,"Jpmorgan Chase Bank, Na",,9.0,9.0,148000.0,0.0,360.0,4.0,356.0,356.0,70.0,,2.0,46.0,794.0,794.0,False,P,PU,1.0,I,OR,38900,972.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
128289299483,2003-04-01 00:00:00,R,Other,"Jpmorgan Chase Bank, National Association",8.75,8.75,117000.0,113767.93,360.0,38.0,322.0,319.0,90.0,,1.0,37.0,691.0,,False,R,SF,1.0,P,FL,42680,329.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
128442424241,2004-04-01 00:00:00,R,"Wells Fargo Bank, N.A.","Wells Fargo Bank, N.A.",8.0,8.0,66000.0,53914.39,180.0,49.0,131.0,127.0,79.0,,2.0,5.0,810.0,,False,R,SF,1.0,P,KS,48620,672.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
128560736990,2001-07-01 00:00:00,R,Other,,8.5,8.5,230000.0,227648.24,360.0,16.0,344.0,344.0,80.0,,2.0,10.0,554.0,,True,P,SF,1.0,P,CO,19740,802.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
128676417748,2003-04-01 00:00:00,B,"Bank Of America, N.A.","Bank Of America, N.A.",8.0,8.0,120000.0,105059.16,180.0,37.0,143.0,142.0,62.0,,2.0,56.0,748.0,722.0,False,C,SF,1.0,P,ID,0,838.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
128770631054,2000-08-01 00:00:00,R,Other,,8.25,8.25,135000.0,134272.93,360.0,6.0,354.0,354.0,65.0,,2.0,27.0,777.0,789.0,False,R,SF,1.0,P,IL,16980,604.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
128859630702,2000-09-01 00:00:00,R,Other,,7.5,7.5,220000.0,218493.29,360.0,8.0,352.0,351.0,80.0,,2.0,29.0,660.0,,False,R,SF,1.0,P,MD,47900,206.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
128951422559,2005-03-01 00:00:00,R,Other,Other,8.25,8.25,20000.0,17416.11,240.0,62.0,178.0,177.0,43.0,,1.0,23.0,784.0,,False,P,CP,1.0,P,NY,35620,115.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
129081500117,2000-04-01 00:00:00,R,"Bank Of America, N.A.",,8.0,8.0,46000.0,0.0,360.0,2.0,358.0,358.0,93.0,,1.0,33.0,677.0,,False,P,SF,1.0,P,PA,37980,191.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,2.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
129247547979,2001-04-01 00:00:00,R,Other,,8.5,8.5,78000.0,35049.64,360.0,13.0,347.0,76.0,62.0,,2.0,63.0,753.0,789.0,False,P,SF,1.0,P,OH,10420,443.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
129321466655,2000-03-01 00:00:00,R,Other,,8.125,8.125,85000.0,0.0,180.0,-1.0,181.0,180.0,52.0,,2.0,39.0,725.0,712.0,False,C,SF,1.0,P,ME,12620,44.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
129371135210,2008-10-01 00:00:00,R,Other,"Gmac Mortgage, Llc",8.875,8.875,50000.0,42363.62,360.0,104.0,256.0,210.0,71.0,,1.0,19.0,644.0,,False,R,SF,1.0,P,GA,10500,317.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
129452632207,2008-02-01 00:00:00,R,Other,Other,7.25,7.25,40000.0,6546.05,120.0,99.0,21.0,15.0,48.0,,1.0,29.0,781.0,,False,C,SF,1.0,P,PR,41980,9.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
129565695312,2001-09-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,7.75,7.75,100000.0,98337.33,360.0,21.0,339.0,338.0,80.0,,1.0,27.0,752.0,,False,P,SF,1.0,P,SD,43620,570.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
129645623528,2001-01-01 00:00:00,C,"Citimortgage, Inc.",,8.5,8.5,94000.0,92514.06,360.0,11.0,349.0,343.0,95.0,,2.0,43.0,699.0,713.0,False,P,SF,1.0,P,AZ,0,856.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,True,,False,,False,,,,,7,2000Q1,2000.0
129748087419,2007-02-01 00:00:00,R,Other,Other,8.75,8.75,69000.0,64288.3,360.0,83.0,277.0,274.0,47.0,,1.0,58.0,686.0,,False,C,SF,1.0,P,VI,0,8.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
129857932523,2000-06-01 00:00:00,B,"Jpmorgan Chase Bank, National Association",,8.5,8.5,73000.0,0.0,360.0,4.0,356.0,339.0,80.0,,2.0,,713.0,,False,P,SF,1.0,P,TX,19100,760.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
129929738181,2002-06-01 00:00:00,B,"Jpmorgan Chase Bank, National Association","Jpmorgan Chase Bank, National Association",7.875,7.875,131000.0,127612.35,360.0,28.0,332.0,327.0,88.0,,1.0,37.0,687.0,,False,R,SF,1.0,P,TX,19100,750.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
130025879860,2001-07-01 00:00:00,R,Regions Bank,,7.875,7.875,26000.0,25482.08,240.0,19.0,221.0,221.0,79.0,,1.0,50.0,735.0,,False,P,CO,1.0,S,TN,32820,381.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
130136563691,2002-03-01 00:00:00,B,"Flagstar Bank, Fsb","Jpmorgan Chase Bank, National Association",8.5,8.5,46000.0,41420.55,180.0,26.0,154.0,149.0,90.0,,3.0,46.0,733.0,680.0,False,P,SF,1.0,I,MI,11460,481.0,12.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
130224557661,2002-02-01 00:00:00,R,First Tennessee Bank National Association,Other,7.75,7.75,100000.0,97993.54,360.0,25.0,335.0,335.0,80.0,,1.0,37.0,722.0,,False,P,SF,1.0,S,NJ,36140,82.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
130309104512,2001-03-01 00:00:00,B,Other,,8.375,8.375,180000.0,177610.3,360.0,13.0,347.0,340.0,90.0,,1.0,33.0,708.0,,False,P,SF,2.0,P,NY,35620,113.0,17.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
130377067338,2020-09-01 00:00:00,R,Other,"JPMorgan Chase Bank, NA",8.75,6.375,64000.0,57169.91,360.0,247.0,391.0,,87.0,,2.0,46.0,728.0,710.0,False,R,SF,1.0,P,KY,31140,400.0,25.0,FRM,False,False,00,000000000000000000000000000001000000000000000000,True,,,93.84,,,,,,,,,,0.0,0.0,1.0,False,7,0.0,False,,False,7.0,False,,7.0,,,7,2000Q1,2000.0
130493204253,2009-03-01 00:00:00,C,Suntrust Mortgage Inc.,"Citimortgage, Inc.",9.0,9.0,73000.0,66353.21,360.0,108.0,252.0,252.0,70.0,,2.0,24.0,605.0,634.0,False,R,SF,2.0,I,CO,24540,806.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
130549801047,2002-07-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, National Association",7.75,7.75,159000.0,155477.4,360.0,30.0,330.0,330.0,83.0,,2.0,31.0,622.0,689.0,False,P,PU,1.0,P,TX,41700,782.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
130639336598,2017-09-01 00:00:00,R,"Gmac Mortgage, Llc","Nationstar Mortgage, Llc",7.125,7.125,165000.0,108801.89,360.0,213.0,147.0,147.0,71.0,,2.0,30.0,640.0,581.0,False,C,SF,1.0,P,MO,41180,631.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
130765997543,2004-04-01 00:00:00,R,First Tennessee Bank National Association,"First Tennessee Bank, National Association",7.75,7.75,167000.0,160098.99,360.0,51.0,309.0,309.0,95.0,,2.0,32.0,640.0,,False,P,SF,1.0,P,CO,17820,809.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
130952866529,2000-09-01 00:00:00,C,Netbank Funding Services,,7.875,7.875,78000.0,77503.85,360.0,8.0,352.0,351.0,54.0,,2.0,31.0,803.0,783.0,False,R,SF,1.0,P,MN,0,566.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131111127653,2002-09-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.75,7.75,100000.0,97586.31,360.0,30.0,330.0,329.0,65.0,,2.0,47.0,738.0,771.0,False,R,SF,1.0,P,OK,0,743.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131202913227,2000-04-01 00:00:00,R,Other,,7.25,7.25,127000.0,0.0,120.0,4.0,116.0,116.0,77.0,,2.0,30.0,711.0,708.0,False,C,SF,1.0,P,GA,47580,310.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131296092720,2000-02-01 00:00:00,B,"Jpmorgan Chase Bank, National Association",,8.25,8.25,161000.0,0.0,360.0,1.0,359.0,359.0,90.0,,2.0,41.0,753.0,,False,P,CP,1.0,P,NY,35620,112.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131381110204,2004-08-01 00:00:00,B,"Bank Of America, N.A.","Bank Of America, N.A.",8.125,8.125,46000.0,43700.53,360.0,54.0,306.0,307.0,73.0,,1.0,32.0,640.0,,False,R,SF,1.0,P,MI,24340,488.0,,FRM,False,False,02,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131496333501,2004-06-01 00:00:00,R,Other,"Jpmorgan Chase Bank, National Association",7.875,7.875,68000.0,55172.97,180.0,53.0,127.0,126.0,80.0,,1.0,20.0,757.0,,True,P,CO,1.0,P,NY,35620,113.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131562670490,2003-04-01 00:00:00,R,Other,"Jpmorgan Chase Bank, National Association",8.75,8.75,89000.0,85787.42,360.0,39.0,321.0,308.0,80.0,,2.0,12.0,633.0,610.0,False,R,SF,1.0,P,OH,0,451.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131658303245,2001-10-01 00:00:00,R,Other,,7.5,7.5,150000.0,148204.82,360.0,19.0,341.0,341.0,63.0,,2.0,49.0,791.0,796.0,False,P,SF,1.0,P,MI,11460,481.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131723940584,2016-01-01 00:00:00,R,Other,Other,6.075,6.075,72000.0,46225.68,360.0,195.0,165.0,154.0,69.0,,2.0,23.0,757.0,767.0,False,P,SF,1.0,P,LA,35380,701.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131844081745,2016-03-01 00:00:00,B,First Tennessee Bank National Association,"Jp Morgan Chase Bank, Na",8.25,3.0,50000.0,36500.69,360.0,193.0,199.0,,79.0,,1.0,44.0,629.0,,False,C,SF,1.0,P,NC,24780,285.0,,FRM,False,False,00,,True,,,,,,,,,,,,,0.0,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131940236843,2003-01-01 00:00:00,R,Other,"Jpmorgan Chase Bank, National Association",7.625,7.625,40000.0,34973.26,180.0,36.0,144.0,143.0,50.0,,2.0,56.0,663.0,647.0,True,P,SF,2.0,P,NH,0,32.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
131982670364,2000-04-01 00:00:00,C,"Citimortgage, Inc.",,8.0,8.0,132000.0,0.0,360.0,4.0,356.0,355.0,80.0,,2.0,28.0,777.0,784.0,False,P,SF,1.0,P,AZ,38060,852.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
132065686644,2000-05-01 00:00:00,B,"Jpmorgan Chase Bank, National Association",,8.0,8.0,94000.0,0.0,180.0,4.0,176.0,176.0,75.0,,1.0,33.0,736.0,,True,P,CP,1.0,P,NY,35620,112.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
132122977363,2001-02-01 00:00:00,C,"Citimortgage, Inc.",,8.25,8.25,97000.0,95828.14,360.0,15.0,345.0,345.0,95.0,,1.0,,731.0,,False,P,SF,1.0,P,MI,35660,490.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
132236152936,2014-06-01 00:00:00,B,"Flagstar Bank, Fsb",Other,7.625,7.625,120000.0,72158.85,360.0,174.0,186.0,124.0,75.0,,1.0,45.0,741.0,,False,P,SF,1.0,P,CA,31100,926.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
